CustomerID,Product,Quantity,UnitPrice,Date,Channel,Total
C00035,Fries,4,2.18,2024-08-28,Online,8.72
C01742,Taco,5,3.32,2024-08-15,Online,16.6
C00023,Chicken,4,7.21,2024-07-20,In-Store,28.84
C01278,Dessert,4,3.17,2024-03-30,Online,12.68
C01790,Fries,3,1.66,2024-05-16,In-Store,4.98
C02398,Drink,4,1.48,2024-07-31,Online,5.92
C00330,Drink,2,1.31,2024-04-06,In-Store,2.62
C01407,Burger,4,4.54,2024-04-17,In-Store,18.16
C00763,Drink,5,1.59,2024-07-12,In-Store,7.95
C02474,Pizza,3,8.27,2024-09-14,In-Store,24.81
C01735,Pizza,4,7.68,2024-04-08,Online,30.72
C00390,Burger,3,4.78,2024-09-07,Online,14.34
C00218,Burger,2,4.43,2024-05-01,Online,8.86
C00507,Drink,1,1.71,2024-04-09,In-Store,1.71
C01874,Burger,2,4.01,2024-12-25,In-Store,8.02
C01508,Drink,3,1.77,2024-09-02,Online,5.31
C01476,Chicken,1,6.2,2024-08-07,In-Store,6.2
C00845,Burger,1,3.86,2024-04-08,In-Store,3.86
C00951,Pizza,5,8.26,2024-09-08,Online,41.3
C00920,Drink,4,1.56,2024-01-24,In-Store,6.24
C01399,Drink,3,1.18,2024-03-12,In-Store,3.54
C00863,Fries,2,2.32,2024-07-19,Online,4.64
C01151,Burger,3,4.48,2024-12-15,Online,13.44
C00214,Pizza,1,7.84,2024-04-15,Online,7.84
C01448,Pizza,3,8.08,2024-03-03,Online,24.24
C00704,Chicken,2,7.39,2024-04-02,Online,14.78
C01954,Fries,3,1.95,2024-02-19,Online,5.85
C01495,Pizza,3,9.32,2024-05-23,In-Store,27.96
C01063,Drink,2,1.57,2024-03-11,Online,3.14
C01509,Chicken,2,7.15,2024-11-06,Online,14.3
C02170,Taco,2,2.48,2024-06-04,Online,4.96
C00239,Dessert,4,3.35,2024-01-13,Online,13.4
C00769,Chicken,2,5.82,2024-10-10,In-Store,11.64
C00379,Pizza,5,6.86,2024-09-08,In-Store,34.3
C01556,Taco,2,3.4,2024-02-13,In-Store,6.8
C00623,Burger,1,4.46,2024-10-04,In-Store,4.46
C01140,Fries,3,2.07,2024-06-18,In-Store,6.21
C01993,Chicken,4,6.11,2024-12-27,In-Store,24.44
C02032,Burger,2,4.74,2024-05-13,Online,9.48
C01768,Pizza,4,7.3,2024-01-17,In-Store,29.2
C01862,Chicken,2,7.66,2024-09-24,In-Store,15.32
C02028,Taco,2,3.28,2024-11-29,In-Store,6.56
C00678,Taco,1,3.7,2024-07-21,In-Store,3.7
C01089,Pizza,4,7.67,2024-05-26,Online,30.68
C00083,Burger,5,4.58,2024-02-04,In-Store,22.9
C02342,Chicken,2,6.92,2024-08-24,Online,13.84
C01967,Fries,3,2.03,2024-05-18,Online,6.09
C01993,Burger,1,4.34,2024-07-27,Online,4.34
C01071,Dessert,5,2.56,2024-11-26,In-Store,12.8
C02303,Chicken,4,5.9,2024-02-22,In-Store,23.6
C01546,Taco,4,3.78,2024-03-16,Online,15.12
C01368,Drink,4,1.61,2024-09-01,Online,6.44
C00909,Burger,5,3.98,2024-11-10,Online,19.9
C00342,Fries,5,2.32,2024-05-13,Online,11.6
C00546,Pizza,2,7.3,2024-07-14,In-Store,14.6
C01945,Fries,4,1.79,2024-11-06,Online,7.16
C00663,Burger,3,4.22,2024-10-16,In-Store,12.66
C00233,Chicken,1,6.94,2024-10-12,Online,6.94
C00341,Burger,4,4.58,2024-01-01,Online,18.32
C01800,Pizza,1,6.84,2024-01-10,In-Store,6.84
C01710,Chicken,1,6.85,2024-05-20,In-Store,6.85
C01255,Chicken,2,7.17,2024-10-07,In-Store,14.34
C00790,Burger,2,4.64,2024-07-06,Online,9.28
C01837,Fries,1,2.23,2024-06-22,Online,2.23
C02251,Fries,4,1.9,2024-04-21,In-Store,7.6
C01687,Taco,2,3.63,2024-08-27,Online,7.26
C02481,Drink,3,1.68,2024-03-19,Online,5.04
C02384,Burger,1,4.7,2024-12-29,In-Store,4.7
C00756,Taco,1,3.12,2024-02-25,In-Store,3.12
C00691,Fries,5,2.04,2024-11-12,Online,10.2
C00540,Chicken,5,7.01,2024-08-19,Online,35.05
C01891,Taco,4,3.65,2024-03-30,Online,14.6
C00874,Pizza,2,7.45,2024-03-19,In-Store,14.9
C01979,Taco,2,3.91,2024-10-12,Online,7.82
C01784,Chicken,5,6.75,2024-05-24,In-Store,33.75
C00870,Burger,5,4.22,2024-09-28,In-Store,21.1
C02269,Pizza,5,7.33,2024-06-10,In-Store,36.65
C00497,Taco,3,2.86,2024-03-03,Online,8.58
C01948,Fries,4,1.56,2024-02-29,Online,6.24
C00431,Burger,3,4.41,2024-06-11,In-Store,13.23
C01540,Chicken,2,7.12,2024-07-08,Online,14.24
C01666,Dessert,4,2.69,2024-08-28,In-Store,10.76
C00366,Drink,4,1.57,2024-02-01,Online,6.28
C02333,Pizza,5,8.47,2024-05-06,In-Store,42.35
C01881,Burger,3,4.01,2024-01-12,In-Store,12.03
C00943,Chicken,4,7.17,2024-04-28,In-Store,28.68
C02214,Taco,4,3.8,2024-09-18,In-Store,15.2
C00865,Taco,3,4.16,2024-06-15,In-Store,12.48
C01713,Pizza,3,8.69,2024-05-04,In-Store,26.07
C00200,Pizza,3,8.65,2024-04-28,In-Store,25.95
C01936,Chicken,5,6.15,2024-08-09,Online,30.75
C01126,Chicken,3,7.16,2024-09-04,Online,21.48
C00364,Drink,3,1.52,2024-06-21,In-Store,4.56
C00802,Dessert,2,2.41,2024-12-20,In-Store,4.82
C00895,Pizza,3,8.47,2024-12-28,In-Store,25.41
C01670,Fries,4,1.75,2024-11-28,In-Store,7.0
C01777,Burger,4,4.06,2024-08-30,Online,16.24
C00626,Burger,3,5.21,2024-10-18,In-Store,15.63
C01173,Pizza,3,8.53,2024-03-14,In-Store,25.59
C02403,Chicken,4,7.06,2024-06-02,Online,28.24
C01949,Pizza,2,8.96,2024-08-22,Online,17.92
C00514,Burger,2,5.13,2024-01-28,Online,10.26
C01889,Chicken,3,6.6,2024-02-26,Online,19.8
C02330,Drink,5,1.53,2024-04-14,Online,7.65
C01836,Chicken,1,6.68,2024-09-26,Online,6.68
C00018,Pizza,3,8.18,2024-02-10,In-Store,24.54
C00023,Fries,4,1.96,2024-07-19,In-Store,7.84
C00439,Burger,3,4.32,2024-04-09,Online,12.96
C00212,Burger,3,5.08,2024-02-09,Online,15.24
C00506,Chicken,1,5.89,2024-08-13,Online,5.89
C00023,Fries,3,2.21,2024-10-31,In-Store,6.63
C00072,Drink,5,1.51,2024-04-25,In-Store,7.55
C00471,Chicken,1,5.76,2024-02-21,Online,5.76
C00878,Pizza,2,7.9,2024-11-28,In-Store,15.8
C01026,Chicken,3,7.01,2024-02-21,In-Store,21.03
C01402,Chicken,1,7.59,2024-07-08,Online,7.59
C00004,Chicken,1,7.91,2024-11-20,Online,7.91
C02291,Pizza,4,8.34,2024-03-26,In-Store,33.36
C01892,Taco,4,3.37,2024-12-21,Online,13.48
C01289,Chicken,2,7.26,2024-11-15,Online,14.52
C02208,Pizza,1,7.71,2024-12-04,In-Store,7.71
C02075,Pizza,2,7.54,2024-10-04,In-Store,15.08
C02033,Burger,1,4.19,2024-05-01,Online,4.19
C00324,Fries,2,2.03,2024-09-06,Online,4.06
C02276,Chicken,1,7.6,2024-03-09,Online,7.6
C01817,Chicken,4,6.46,2024-05-06,Online,25.84
C02060,Fries,4,1.7,2024-09-04,In-Store,6.8
C00071,Chicken,1,7.19,2024-04-17,Online,7.19
C00740,Chicken,4,7.13,2024-02-22,In-Store,28.52
C01432,Chicken,4,6.68,2024-08-19,In-Store,26.72
C02160,Chicken,2,6.73,2024-08-08,Online,13.46
C01193,Burger,1,4.3,2024-11-28,Online,4.3
C00493,Taco,3,3.39,2024-01-26,In-Store,10.17
C02453,Chicken,3,8.58,2024-10-24,Online,25.74
C02108,Chicken,2,6.84,2024-11-11,Online,13.68
C02123,Dessert,2,2.74,2024-04-11,Online,5.48
C00462,Dessert,2,3.13,2024-01-11,Online,6.26
C00270,Drink,2,1.46,2024-04-24,Online,2.92
C00338,Chicken,5,6.76,2024-10-28,In-Store,33.8
C02318,Pizza,4,7.39,2024-04-21,Online,29.56
C01432,Burger,2,4.56,2024-01-22,Online,9.12
C01736,Chicken,5,8.32,2024-08-23,Online,41.6
C02285,Chicken,5,6.87,2024-09-13,Online,34.35
C01901,Dessert,4,2.64,2024-08-16,Online,10.56
C00108,Dessert,3,2.7,2024-08-02,Online,8.1
C01112,Burger,3,3.66,2024-01-13,Online,10.98
C00018,Pizza,3,6.9,2024-11-03,In-Store,20.7
C02105,Fries,3,2.23,2024-11-19,Online,6.69
C01706,Pizza,5,7.01,2024-04-28,Online,35.05
C01859,Dessert,3,2.82,2024-10-23,In-Store,8.46
C01164,Pizza,1,7.6,2024-12-16,Online,7.6
C02468,Pizza,1,7.51,2024-03-05,Online,7.51
C02373,Fries,5,1.86,2024-01-15,Online,9.3
C02131,Drink,4,1.63,2024-02-28,Online,6.52
C00273,Drink,5,1.32,2024-05-29,In-Store,6.6
C00171,Pizza,1,8.6,2024-02-24,Online,8.6
C01116,Taco,3,3.06,2024-03-27,Online,9.18
C00704,Chicken,3,7.07,2024-10-15,Online,21.21
C02409,Chicken,4,7.43,2024-03-25,Online,29.72
C01041,Burger,1,3.99,2024-01-15,In-Store,3.99
C02380,Taco,5,2.77,2024-04-14,In-Store,13.85
C01471,Fries,3,1.87,2024-04-19,Online,5.61
C00491,Burger,4,4.8,2024-01-08,In-Store,19.2
C02128,Burger,4,3.88,2024-03-18,Online,15.52
C01945,Burger,4,3.58,2024-05-28,In-Store,14.32
C01057,Taco,1,3.73,2024-06-15,In-Store,3.73
C00761,Burger,3,5.24,2024-02-21,Online,15.72
C01025,Chicken,4,6.56,2024-12-08,Online,26.24
C01615,Dessert,1,3.26,2024-05-03,In-Store,3.26
C02193,Fries,1,1.74,2024-10-30,Online,1.74
C02475,Dessert,5,3.32,2024-10-28,Online,16.6
C02490,Dessert,2,2.81,2024-01-13,Online,5.62
C01394,Fries,4,1.63,2024-08-20,In-Store,6.52
C00339,Pizza,4,6.89,2024-04-07,Online,27.56
C01239,Chicken,1,6.29,2024-01-02,In-Store,6.29
C01680,Chicken,1,6.11,2024-01-27,In-Store,6.11
C01688,Burger,4,4.99,2024-12-28,Online,19.96
C00975,Dessert,2,2.85,2024-04-10,In-Store,5.7
C02240,Fries,3,1.84,2024-04-11,Online,5.52
C01978,Chicken,3,7.72,2024-11-11,In-Store,23.16
C02149,Taco,2,3.57,2024-03-16,Online,7.14
C00960,Fries,1,1.99,2024-03-09,In-Store,1.99
C02217,Taco,4,2.89,2024-04-03,In-Store,11.56
C01466,Burger,4,4.26,2024-05-14,In-Store,17.04
C00893,Drink,5,1.54,2024-01-30,Online,7.7
C00863,Chicken,2,7.7,2024-04-08,Online,15.4
C00783,Burger,1,4.41,2024-10-16,In-Store,4.41
C00833,Pizza,4,8.84,2024-08-13,In-Store,35.36
C01905,Pizza,1,9.56,2024-03-08,Online,9.56
C01420,Chicken,1,6.92,2024-11-04,In-Store,6.92
C01264,Taco,1,3.98,2024-06-12,Online,3.98
C00011,Pizza,5,8.37,2024-02-23,In-Store,41.85
C02172,Fries,2,1.88,2024-12-22,Online,3.76
C01198,Taco,5,3.3,2024-11-20,Online,16.5
C01142,Burger,2,3.93,2024-07-26,Online,7.86
C00443,Chicken,4,7.12,2024-03-19,Online,28.48
C00286,Burger,5,4.79,2024-10-17,In-Store,23.95
C01717,Chicken,5,6.43,2024-05-13,Online,32.15
C01881,Dessert,1,2.89,2024-11-27,Online,2.89
C00789,Fries,1,2.18,2024-07-18,In-Store,2.18
C00850,Fries,4,1.91,2024-11-23,In-Store,7.64
C01812,Chicken,4,5.51,2024-11-19,Online,22.04
C01011,Chicken,1,6.75,2024-11-22,In-Store,6.75
C01488,Chicken,3,7.38,2024-02-04,In-Store,22.14
C01191,Chicken,2,7.0,2024-01-28,Online,14.0
C00568,Burger,2,4.34,2024-11-07,In-Store,8.68
C00951,Taco,3,3.53,2024-08-19,In-Store,10.59
C01973,Burger,3,3.96,2024-10-25,In-Store,11.88
C02224,Chicken,3,5.88,2024-08-29,Online,17.64
C01975,Taco,4,3.21,2024-11-15,Online,12.84
C01312,Taco,3,3.53,2024-01-25,Online,10.59
C01358,Pizza,5,7.84,2024-04-17,In-Store,39.2
C01242,Burger,5,4.26,2024-06-16,Online,21.3
C01349,Pizza,2,9.19,2024-03-22,Online,18.38
C00028,Taco,1,3.45,2024-12-06,Online,3.45
C00481,Pizza,2,8.09,2024-09-28,In-Store,16.18
C01764,Chicken,3,7.06,2024-03-30,In-Store,21.18
C01852,Chicken,5,6.03,2024-09-02,Online,30.15
C00781,Dessert,4,2.99,2024-04-15,Online,11.96
C00468,Burger,2,5.04,2024-04-22,Online,10.08
C01298,Pizza,1,7.29,2024-10-16,Online,7.29
C00050,Burger,3,4.92,2024-02-23,In-Store,14.76
C02347,Fries,5,2.02,2024-11-08,Online,10.1
C00024,Burger,5,4.36,2024-05-23,Online,21.8
C02053,Taco,3,3.98,2024-07-07,In-Store,11.94
C01323,Chicken,3,6.91,2024-06-03,In-Store,20.73
C01845,Burger,1,4.93,2024-02-19,Online,4.93
C01422,Pizza,4,5.98,2024-05-19,In-Store,23.92
C01764,Pizza,3,6.98,2024-01-03,Online,20.94
C02202,Drink,2,1.46,2024-04-23,Online,2.92
C01783,Burger,4,4.53,2024-01-29,Online,18.12
C00232,Fries,2,2.3,2024-11-23,Online,4.6
C02394,Burger,2,4.77,2024-10-03,Online,9.54
C01378,Chicken,3,7.39,2024-08-15,Online,22.17
C00552,Fries,4,1.92,2024-11-06,In-Store,7.68
C02005,Pizza,3,7.09,2024-03-13,Online,21.27
C00811,Chicken,2,7.06,2024-04-18,Online,14.12
C00571,Burger,3,5.2,2024-04-13,Online,15.6
C02223,Chicken,3,6.44,2024-06-13,Online,19.32
C01778,Burger,1,4.58,2024-02-07,Online,4.58
C00292,Chicken,5,6.88,2024-04-24,Online,34.4
C00378,Chicken,3,5.25,2024-10-07,In-Store,15.75
C01886,Dessert,2,3.4,2024-07-06,Online,6.8
C01900,Drink,1,1.59,2024-08-08,In-Store,1.59
C02081,Taco,3,4.18,2024-05-18,In-Store,12.54
C00620,Taco,1,3.85,2024-10-22,In-Store,3.85
C01407,Chicken,2,8.8,2024-05-27,In-Store,17.6
C00343,Chicken,4,8.13,2024-07-28,In-Store,32.52
C00830,Pizza,2,8.73,2024-09-04,Online,17.46
C01961,Chicken,5,7.35,2024-11-02,In-Store,36.75
C00461,Drink,5,1.61,2024-03-07,Online,8.05
C02268,Dessert,1,2.98,2024-01-20,Online,2.98
C00787,Taco,3,3.63,2024-09-19,In-Store,10.89
C01125,Burger,1,3.71,2024-04-10,In-Store,3.71
C01586,Burger,4,5.07,2024-02-20,In-Store,20.28
C00017,Drink,1,1.7,2024-11-11,In-Store,1.7
C00732,Dessert,4,3.06,2024-08-30,In-Store,12.24
C01732,Burger,1,4.41,2024-02-15,In-Store,4.41
C01340,Taco,3,2.95,2024-02-04,Online,8.85
C00787,Fries,4,2.2,2024-10-02,Online,8.8
C02263,Taco,3,3.73,2024-11-21,Online,11.19
C01576,Chicken,1,7.94,2024-12-07,In-Store,7.94
C00813,Drink,5,1.63,2024-01-13,Online,8.15
C00042,Chicken,1,6.8,2024-06-05,In-Store,6.8
C01862,Fries,4,1.74,2024-01-31,Online,6.96
C01176,Burger,3,4.62,2024-02-28,Online,13.86
C02101,Dessert,4,3.34,2024-04-28,Online,13.36
C00334,Drink,1,1.32,2024-03-03,In-Store,1.32
C01176,Fries,1,2.16,2024-01-26,In-Store,2.16
C00145,Pizza,1,8.02,2024-11-29,Online,8.02
C02171,Fries,5,1.86,2024-04-05,Online,9.3
C00878,Burger,2,4.62,2024-02-26,Online,9.24
C00931,Dessert,1,3.44,2024-10-25,Online,3.44
C01233,Taco,4,3.16,2024-12-09,In-Store,12.64
C01308,Pizza,5,6.48,2024-08-13,In-Store,32.4
C00706,Chicken,1,7.3,2024-06-18,Online,7.3
C00546,Taco,1,3.54,2024-08-15,Online,3.54
C01920,Burger,5,4.49,2024-05-18,In-Store,22.45
C01667,Dessert,5,2.56,2024-09-29,Online,12.8
C00443,Drink,3,1.6,2024-03-05,Online,4.8
C00426,Chicken,5,6.72,2024-06-07,In-Store,33.6
C02436,Burger,1,4.2,2024-10-25,In-Store,4.2
C00100,Pizza,4,9.05,2024-04-10,Online,36.2
C01804,Pizza,1,9.29,2024-03-01,Online,9.29
C00752,Pizza,5,9.69,2024-01-25,In-Store,48.45
C01577,Pizza,5,8.04,2024-04-04,Online,40.2
C01082,Pizza,5,7.62,2024-02-15,Online,38.1
C02111,Taco,5,3.12,2024-12-02,Online,15.6
C01351,Dessert,2,2.58,2024-06-20,Online,5.16
C01503,Taco,1,3.96,2024-07-21,Online,3.96
C00901,Pizza,3,8.33,2024-10-17,Online,24.99
C00091,Burger,5,4.56,2024-12-14,In-Store,22.8
C01369,Chicken,5,7.03,2024-06-08,Online,35.15
C01948,Drink,4,1.39,2024-07-09,In-Store,5.56
C01911,Pizza,3,8.51,2024-06-15,In-Store,25.53
C01947,Taco,4,3.65,2024-02-26,Online,14.6
C02485,Burger,5,4.48,2024-07-01,In-Store,22.4
C00689,Fries,3,1.9,2024-07-19,Online,5.7
C00093,Burger,1,3.58,2024-10-27,In-Store,3.58
C01563,Pizza,5,9.14,2024-07-20,In-Store,45.7
C00593,Chicken,4,5.84,2024-01-14,Online,23.36
C00637,Drink,4,1.37,2024-05-12,In-Store,5.48
C01360,Taco,3,3.02,2024-12-06,In-Store,9.06
C01929,Fries,3,1.79,2024-03-24,Online,5.37
C01330,Taco,3,4.34,2024-09-27,In-Store,13.02
C00933,Fries,1,1.9,2024-04-30,Online,1.9
C00755,Burger,5,4.34,2024-01-12,Online,21.7
C00508,Chicken,1,6.98,2024-09-04,Online,6.98
C00134,Taco,2,3.92,2024-01-12,In-Store,7.84
C02213,Drink,5,1.61,2024-07-26,Online,8.05
C01150,Pizza,3,7.66,2024-12-09,In-Store,22.98
C01445,Burger,3,4.81,2024-11-12,Online,14.43
C01226,Pizza,3,7.16,2024-01-03,In-Store,21.48
C00535,Taco,2,3.57,2024-01-23,Online,7.14
C01268,Chicken,1,8.06,2024-02-13,In-Store,8.06
C01863,Taco,1,3.35,2024-09-12,Online,3.35
C01215,Pizza,4,7.94,2024-01-01,In-Store,31.76
C01602,Burger,2,4.56,2024-10-17,In-Store,9.12
C02342,Pizza,1,7.05,2024-03-17,Online,7.05
C00660,Dessert,5,2.61,2024-08-28,In-Store,13.05
C01951,Drink,3,1.25,2024-03-15,Online,3.75
C02224,Pizza,5,6.46,2024-06-16,In-Store,32.3
C00010,Chicken,1,7.25,2024-01-30,Online,7.25
C00700,Taco,5,3.97,2024-04-22,In-Store,19.85
C02129,Drink,2,1.35,2024-02-20,Online,2.7
C00826,Dessert,5,3.18,2024-03-08,In-Store,15.9
C01952,Pizza,4,8.88,2024-03-29,In-Store,35.52
C01112,Drink,3,1.44,2024-01-01,In-Store,4.32
C02448,Chicken,2,5.91,2024-08-28,In-Store,11.82
C00110,Burger,5,4.09,2024-11-16,In-Store,20.45
C02467,Taco,2,3.6,2024-03-08,Online,7.2
C02411,Chicken,4,6.0,2024-02-21,In-Store,24.0
C00943,Burger,4,4.82,2024-08-29,In-Store,19.28
C01518,Taco,4,3.36,2024-10-15,Online,13.44
C01507,Taco,1,2.97,2024-04-13,In-Store,2.97
C00196,Fries,1,1.82,2024-01-19,In-Store,1.82
C01683,Taco,1,3.45,2024-03-18,In-Store,3.45
C01641,Burger,4,4.71,2024-01-19,Online,18.84
C00214,Chicken,3,6.86,2024-02-29,Online,20.58
C00517,Burger,5,4.99,2024-12-11,In-Store,24.95
C02225,Burger,1,4.09,2024-02-19,Online,4.09
C00511,Burger,3,4.56,2024-03-19,Online,13.68
C01788,Burger,4,5.01,2024-05-28,In-Store,20.04
C00960,Fries,1,2.12,2024-04-23,Online,2.12
C00468,Drink,1,1.65,2024-05-18,In-Store,1.65
C02422,Chicken,2,7.0,2024-10-26,In-Store,14.0
C00944,Burger,5,5.2,2024-12-03,Online,26.0
C00485,Burger,3,4.46,2024-12-16,In-Store,13.38
C00508,Chicken,5,8.02,2024-06-02,Online,40.1
C01164,Chicken,2,7.7,2024-04-02,Online,15.4
C02066,Pizza,5,8.24,2024-05-16,In-Store,41.2
C00301,Taco,2,3.38,2024-05-12,Online,6.76
C02053,Taco,5,3.66,2024-07-10,In-Store,18.3
C00706,Taco,5,3.46,2024-09-06,In-Store,17.3
C01922,Pizza,5,8.01,2024-12-27,In-Store,40.05
C02386,Burger,4,5.05,2024-04-15,Online,20.2
C00696,Pizza,2,7.68,2024-08-07,In-Store,15.36
C01827,Chicken,3,7.7,2024-10-27,Online,23.1
C00940,Chicken,5,6.85,2024-08-03,In-Store,34.25
C00784,Drink,5,1.59,2024-07-12,Online,7.95
C02362,Dessert,2,2.68,2024-03-19,Online,5.36
C01321,Drink,1,1.34,2024-07-04,Online,1.34
C02348,Chicken,4,6.48,2024-05-18,In-Store,25.92
C01732,Burger,2,4.96,2024-07-23,Online,9.92
C02388,Pizza,5,8.67,2024-08-11,In-Store,43.35
C01984,Pizza,5,8.82,2024-07-30,In-Store,44.1
C02343,Pizza,2,8.4,2024-07-31,Online,16.8
C00399,Burger,2,4.9,2024-08-04,Online,9.8
C02450,Pizza,3,7.86,2024-12-11,Online,23.58
C00129,Pizza,5,8.0,2024-08-30,In-Store,40.0
C02411,Taco,2,3.65,2024-12-12,Online,7.3
C02166,Pizza,2,8.22,2024-07-22,Online,16.44
C02261,Taco,5,2.9,2024-05-03,Online,14.5
C02279,Pizza,5,8.15,2024-08-26,Online,40.75
C02093,Fries,1,2.25,2024-06-30,Online,2.25
C00405,Burger,5,4.8,2024-01-01,In-Store,24.0
C02224,Dessert,4,3.3,2024-01-09,In-Store,13.2
C00161,Taco,1,3.6,2024-04-19,In-Store,3.6
C01912,Drink,5,1.55,2024-11-07,In-Store,7.75
C00103,Burger,1,4.72,2024-07-05,Online,4.72
C01977,Chicken,2,7.58,2024-01-05,In-Store,15.16
C01223,Taco,3,3.59,2024-11-15,Online,10.77
C01551,Pizza,3,7.95,2024-08-26,In-Store,23.85
C00457,Drink,4,1.69,2024-04-17,Online,6.76
C00670,Fries,1,2.16,2024-12-12,Online,2.16
C01836,Chicken,4,8.37,2024-08-16,Online,33.48
C01719,Pizza,3,7.74,2024-12-24,Online,23.22
C02300,Chicken,2,7.0,2024-04-25,In-Store,14.0
C01525,Fries,2,1.96,2024-07-21,In-Store,3.92
C02022,Burger,4,4.07,2024-02-15,Online,16.28
C01959,Burger,1,3.58,2024-07-11,Online,3.58
C01840,Fries,4,1.71,2024-03-08,Online,6.84
C01877,Pizza,5,8.08,2024-07-09,Online,40.4
C01445,Taco,5,3.89,2024-04-02,In-Store,19.45
C02321,Chicken,4,7.64,2024-12-04,Online,30.56
C00202,Dessert,2,2.67,2024-12-26,In-Store,5.34
C00202,Chicken,2,6.64,2024-11-12,Online,13.28
C01561,Burger,2,3.85,2024-09-03,In-Store,7.7
C00695,Chicken,5,7.78,2024-02-05,In-Store,38.9
C02294,Burger,3,4.07,2024-07-17,Online,12.21
C01824,Dessert,3,3.08,2024-03-10,Online,9.24
C00052,Pizza,4,7.5,2024-05-30,Online,30.0
C00397,Pizza,1,7.39,2024-06-20,Online,7.39
C01616,Chicken,4,7.16,2024-04-15,Online,28.64
C01364,Chicken,3,6.89,2024-03-12,In-Store,20.67
C01529,Chicken,2,6.65,2024-03-07,Online,13.3
C02463,Fries,2,2.04,2024-09-02,Online,4.08
C02038,Taco,4,4.54,2024-12-28,Online,18.16
C01244,Chicken,5,7.37,2024-04-09,Online,36.85
C01501,Pizza,5,9.1,2024-07-09,Online,45.5
C01642,Burger,4,4.77,2024-04-25,In-Store,19.08
C02366,Dessert,1,3.49,2024-01-18,Online,3.49
C01788,Burger,1,4.89,2024-08-16,Online,4.89
C00980,Burger,5,4.72,2024-10-19,In-Store,23.6
C00965,Burger,2,4.16,2024-05-31,Online,8.32
C00613,Pizza,4,7.29,2024-10-07,In-Store,29.16
C01185,Chicken,2,6.4,2024-12-21,In-Store,12.8
C01776,Chicken,1,7.39,2024-12-10,Online,7.39
C01632,Dessert,5,2.64,2024-07-24,Online,13.2
C00849,Drink,4,1.56,2024-06-14,In-Store,6.24
C00939,Taco,4,3.36,2024-03-03,Online,13.44
C00041,Pizza,3,6.97,2024-01-28,In-Store,20.91
C01253,Burger,3,4.02,2024-09-05,In-Store,12.06
C00889,Pizza,1,7.98,2024-02-21,Online,7.98
C01648,Chicken,5,6.75,2024-11-13,In-Store,33.75
C01936,Pizza,3,7.54,2024-05-09,In-Store,22.62
C02173,Taco,3,4.18,2024-02-22,Online,12.54
C01304,Pizza,5,8.21,2024-02-06,In-Store,41.05
C01731,Fries,3,1.77,2024-09-23,Online,5.31
C01045,Chicken,5,7.21,2024-04-25,Online,36.05
C00573,Chicken,3,5.4,2024-05-03,In-Store,16.2
C01939,Burger,2,4.66,2024-07-08,Online,9.32
C01308,Dessert,1,3.11,2024-01-22,Online,3.11
C00392,Burger,1,4.7,2024-09-21,In-Store,4.7
C02249,Pizza,3,7.82,2024-09-28,Online,23.46
C01938,Taco,1,4.03,2024-08-15,Online,4.03
C00532,Pizza,3,8.08,2024-04-16,Online,24.24
C02276,Burger,5,4.85,2024-04-27,In-Store,24.25
C00748,Pizza,4,7.68,2024-06-03,Online,30.72
C01986,Dessert,1,3.44,2024-03-03,In-Store,3.44
C00934,Fries,5,2.02,2024-08-01,In-Store,10.1
C01926,Taco,2,3.32,2024-04-30,Online,6.64
C00003,Fries,2,1.93,2024-09-25,Online,3.86
C00817,Fries,3,2.02,2024-06-18,Online,6.06
C02132,Drink,5,1.81,2024-04-27,In-Store,9.05
C02477,Dessert,1,3.19,2024-07-09,In-Store,3.19
C02044,Burger,2,4.01,2024-07-23,Online,8.02
C00368,Fries,2,2.19,2024-04-27,In-Store,4.38
C00360,Burger,1,4.13,2024-12-02,Online,4.13
C01831,Chicken,1,8.05,2024-07-30,In-Store,8.05
C01894,Chicken,3,6.95,2024-07-15,Online,20.85
C01696,Taco,2,3.45,2024-09-06,Online,6.9
C00795,Chicken,5,6.47,2024-10-13,Online,32.35
C01966,Chicken,1,6.06,2024-12-14,In-Store,6.06
C01871,Pizza,4,7.95,2024-02-20,Online,31.8
C01635,Burger,2,3.54,2024-07-12,In-Store,7.08
C01513,Taco,3,3.25,2024-04-24,Online,9.75
C02354,Pizza,3,7.64,2024-10-20,Online,22.92
C00963,Pizza,5,8.74,2024-10-06,Online,43.7
C01871,Drink,2,1.5,2024-06-09,Online,3.0
C00581,Chicken,5,6.72,2024-06-03,Online,33.6
C01448,Burger,5,4.05,2024-02-09,In-Store,20.25
C01710,Drink,5,1.16,2024-11-21,In-Store,5.8
C02226,Pizza,3,7.27,2024-08-30,Online,21.81
C00742,Burger,5,5.16,2024-04-23,In-Store,25.8
C00100,Pizza,5,7.83,2024-09-17,Online,39.15
C01858,Dessert,3,3.72,2024-03-14,In-Store,11.16
C00182,Taco,1,3.63,2024-09-05,Online,3.63
C01977,Burger,2,4.41,2024-04-30,Online,8.82
C01753,Taco,2,4.15,2024-12-12,In-Store,8.3
C01022,Taco,3,3.29,2024-04-14,Online,9.87
C01350,Chicken,3,6.92,2024-04-26,Online,20.76
C00058,Fries,2,2.35,2024-10-03,In-Store,4.7
C00084,Fries,4,1.84,2024-10-04,In-Store,7.36
C02445,Pizza,4,7.2,2024-07-18,In-Store,28.8
